trial_id,cos_045,real_045,imag_045,abs_045
s02_r3_t050,-0.8938017853237612,-151.3534330572716,-75.94110761935328,169.33668688348723
s02_r3_t051,0.9803474886354769,348.66090722974377,70.16215896298485,355.65032936947375
s02_r3_t052,0.9975458881934772,545.9254259079979,38.317396551221776,547.2684839558117
s02_r3_t053,0.3087814578950103,65.43276068209087,-201.5511531633972,211.90637912053276
s02_r3_t054,0.47160259523164944,236.86443546241512,-442.89347460640977,502.2543087280259
s02_r3_t055,0.1930973340330249,37.729000714841646,191.71122298733303,195.3885117253301
s02_r3_t056,-0.9600844520694138,-319.64555688534404,93.12529788357249,332.93483317677317
s02_r3_t057,0.9931217712876196,484.34784813144995,-57.10315378872497,487.7023766214236
s02_r3_t058,0.809198756850905,231.44824609731302,168.0476437584553,286.02150477593653
s02_r3_t059,-0.949345774949832,-459.6190539786347,-152.13385874899373,484.1429393867827
s02_r3_t060,0.6409079409010328,221.63666664002187,-265.4550344533903,345.8166961208652
s02_r3_t061,0.5860535140018174,42.12686494054809,58.244226805808836,71.88228367216557
s02_r3_t062,-0.10384931375263204,-33.76884810314057,-323.4134166160371,325.17160569378035
s02_r3_t063,0.9893056665626312,256.3218049957876,-37.790503329130274,259.0926279502517
s02_r4_t064,0.37483625601840465,67.28221533662673,-166.41063246727253,179.49761864370757
s02_r4_t065,0.27410949021924985,49.83630349907663,174.84800627678376,181.81166751729188
s02_r4_t066,-0.9992158837734576,-165.640603597444,-6.563379900884776,165.77058700459773
s02_r4_t067,0.5249787173688576,237.11088792089913,-384.4131403849573,451.6580959877306
s02_r4_t068,-0.03915102102674319,-23.885642308209754,-609.6221420679166,610.0898950219967
s02_r4_t069,0.8664567102601115,193.94858528796698,-111.75314207339008,223.8410563289923
s02_r4_t070,0.8323240493217159,391.8963152403284,-260.9848311902498,470.8458389009613
s02_r4_t071,0.9972691550476578,493.74327969089825,-36.56416245248856,495.0953082142635
s02_r4_t072,0.27609702188780294,111.6651699647461,388.7210313801675,404.44177630471955
s02_r4_t073,0.4415368491920255,76.14919036979586,-154.74209466556397,172.4639529161435
s02_r4_t074,0.775020776501916,151.3380219174632,-123.39786202643916,195.26963212590607
s02_r4_t075,-0.22634681683762795,-106.79871078171942,459.5909109251502,471.83659250809137
s02_r4_t076,0.04800923629121265,17.144799956262062,-356.7028236552294,357.1146154516137
s02_r4_t077,-0.6804409062360881,-238.71342086165598,257.0831632418342,350.82167852329434
s02_r4_t078,0.5527100578391355,313.2351460548842,-472.2944772750211,566.7259743372541
s02_r4_t079,-0.6305472091291492,-202.85866710430156,249.70205947793409,321.71844418195167
s02_r5_t080,0.9847213489128378,171.78744373882557,30.378780848005384,174.45284793356427
s02_r5_t081,0.6259027149967775,213.9139989774415,-266.5458514624079,341.76876669810076
s02_r5_t082,0.6070862261272573,208.46785548997926,272.87071921392214,343.3908504560278
s02_r5_t083,0.30823577581895856,18.54004882142638,57.22026816632352,60.148919352943075
s02_r5_t084,0.06740419631541257,10.79071415914568,159.7255657270711,160.08964944335813
s02_r5_t085,0.9166920805867801,245.28555266011608,-106.9221807427861,267.57682089181714
s02_r5_t086,-0.3757477311305087,-89.83425451479883,-221.56189382729946,239.08129596555472
s02_r5_t087,-0.8828361129558846,-249.01059901016882,132.47712317613315,282.05755899182606
s02_r5_t088,0.33480402699802925,78.76678064263002,221.6848335649197,235.26234540510376
s02_r5_t089,-0.5915685731821154,-186.2344847103234,253.82083045346218,314.8147030673835
s02_r5_t090,0.979607973150667,145.31838099404462,29.80492502987086,148.34340366449237
s02_r5_t091,-0.9598691682987989,-411.36862526480576,120.19094338024269,428.5673911100667
s02_r5_t092,-0.487810765890879,-83.94137440143933,150.21516051990582,172.0777405314926
s02_r5_t093,-0.5671282133896135,-298.3483570838821,433.28564678178844,526.0686208868234
s02_r5_t094,0.9675797013393875,315.91532188169015,-82.46290181580162,326.50056780271365
s03_r0_t000,0.3256484740611931,36.252859744275405,-105.25690209006953,111.32513317861599
s03_r0_t001,-0.13435393396889458,-19.826620221328298,146.23211824197438,147.57007581124148
s03_r0_t002,-0.9243941142929355,-428.0073533334334,-176.61145623991823,463.01393173712927
s03_r0_t003,-0.9318951936259885,-367.42121439498976,-143.01375796386293,394.2731080792036
s03_r0_t004,-0.9538629162008685,-99.32441984872719,-31.263830503346995,104.12861026647884
s03_r0_t005,-0.6672908730580571,-188.03169593145265,-209.8717201487746,281.7837071107267
s03_r0_t006,-0.45201789120301306,-68.6342327233018,135.4423035866462,151.83963745469623
s03_r0_t007,0.8947575464930287,289.34437102354894,-144.404914180117,323.3774022444675
